1591758100	3058	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	28.977	9.050	1.552	8	223.911	51.194	3.213	229.71	229.71	
1591758108	1602510639163	4	30																		
1591758112	1702510541130		300						0.9577	0.6533	0.2053	68	28.8	16		520	150	26	541		
1591758147	1502510356516	4	30	210	0.965	-0.707	0.258	3													
1591758218	1702510759521	4	30	210	0.9659	0.7071	0.2588	2													
1591758238	1502510716563	2	15	105	0.7933	0.3826	0.9914	1	0.9659	0.7071	0.2588	21.799	4.897	5.928	8	214.8	33.5	12.2	217	215	Değerleri hesap makinesiyle tek tek hesapladım. Şekli çizdim ve ona göre işlemlerimi yaptım. Hatam olduğunu düşünmüyorum lütfen puanlama yapmadan gözden geçirin hocam istediğiniz değerlere göre hesaplarımı yaptım.
1591758268	1502040362376	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	23.1816	9.61656	15.528	8	179.128	54.398	32.149	189.946	189.946	üçgen bağlı olduğu için bütün harmmonikler tekfaz etkin gerilimi ile fazlar arası etkin gerilimi eşittir.
1591758303	1702040261901	2	15	140	0,9659	0,7071	0,2588		0,9577	0,6533	0,2053	32,8406	6,7867	1,5522	8	251,6115	35,4700	2,5493	254,1121	254,1121	
1591758309	1702040229798	4	30	210	0.9659	0.707	0.259	2	0.991	0.924	0.794	25.113	10.746	2.072	8	199.1	79.43	13.16	214.76	214.76	
1591758321	1602510208964	4	30	210	0.965	0.71			0.965			32.81				253.3					
1591758340	1702510741554	4	30	210	0.9659	0.707	0.2588	2	0.9652	0.707	0.2588	21.25	9.05	1.5528	8	164.1	51.19	3.215	171.8	171.8	
1591758407	1602510639163	4	30	240	0,866	0	0,866	2	0,966	0,707	0,259	26,444	0	6.928	8	204,36	0	14,355	204,86	204,86	Sondaki değerde E3=0 olduğundan ikisi aynı çıktı.
1591758442	1702510803259	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	19.32	7.35	1.04	8	149.29	41.58	2.15	154.99	154.99	
1591758457	1702510554498	2	15																		
1591758488	1702040123157	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	21,25	10,18	1,55	8	164,20	57,6	3,215	174	910	
1591758625	1602040677721	4	30	210	0.9659	0.7071	0.2588	7	0.9659	0.7071	0.2588	27.04	8.48	2.0704	8	208.943	47.96	4.2865	214.419	361.976	
1591758656	1702040644931	4	30	210	0.96	0.70	0.25	2	1	0.71	0.26	22	7.84	1.45	8	176	44.5	3.016	205	205	DELTA bağlı olduğu için fazlar arası etkin gerilim tek faz etkin gerilimine eşit olur.(205V)
1591758676	1702040049116	4	30	210	0,965	0,707	0,258	2	0,9659	0,7071	0,2588	27,0452	9,05088	1,5528	8	208,98	51,19	3,214	215,085	372,664	
1591758712	1702040468211	4	30	210	0,965	0,707	0,258	2	0,9659	0,7071	0,2588	21,2498	6,79	1,55	8	164,20	38,40	3,20	168,66	292	
1591758714	1702040251494																				
1591758747	1402040715067																				Hocam benim sorum farklı bundan
1591758785	1402040715067																				Hocam benim sorum farklı bundan
1591758792	1702510781105	2	15	105	0.130	0.258	0.608	2	0.991	0.923	0.793	3.9	0.804	2.432	4	1.56	2.968	7.714	8.411	8.411	
1591758800	1702040963929	4	30	7	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	25.11	9.05	2.07	8	194.03	51.19	4.29	200.714	200.714	
1591758876	1702510059203	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	34,77	6,222	1,5528	8	268,67	35,1966	3,21		271	
1591758905	170204077-4172																				Hocam sınav esnasında 1. soruyu tam yapmadığımdan pdf olarak göndermemiştim. Karşılaştıracağınız için o değerleri girmedim
1591758982	1702510692197	4	30	210	0.9659	0.7071	0.2588	2	0.2588	0.7071	0.9659	34.77	7.91	1.55	8	71.98	44.74	3.20	84.81	124.79	
1591758994	1702510308748	4	30	210	0.9659	0.7071	0.2588		0.9659	0.7071	0.2588	36.684	10.74	1.547	8	283.46	60.75	3.202	289.91	283.47	
1591759072	1702040692396	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	34.7724	8.4852	2.0704	8	268.693	47.99	4.2865	272.979	272.979	
1591759167	1702510574155	4	30	210	0,9659	0,7071	0,2588	2	0,9656	0,7071	0,2588	23,1816	7,91952	1,0352	8	179,073	44,799	2,14327	184,60	184,60	Stator üçgen bağlı olduğu için son iki veri aynıdır.
1591759183	1502040729028	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	27.04	6.36	1.55		208.94	35.97	3.20	212.03	212.03	Kutup sayısı  şekilde  2 periyot çıktığı için 2çift kutuplu yani 4 kutupludur. Üçgen bağlı olduğu için fazlar arası gerilim ile tek faz etkin gerilim aynıdır.
1591759188	1702040077413	4	30	210	0.966	0.707	0.2588	2	0.967	0.7072	0.259	28.98	10.180	1.036	8	224.18	57.59	2.14	231.46	231.46	
1591759205	1702510367836	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588										
1591759276	1702510944990 																				
1591759289	1702510674365	4	30	210	0,9659	0,7071	0,2588	2	0,9660	0,7071	0,2588	23,18	10,17	2,07	8	179,13	57,5	4,3	188	188	
1591759297	1702040534081	4	30	210	0.9659	0.7071	0.2588	2	0.9777	0.7071	0.2587	32.8304	7.912	1.035	8	256.60	44.76	2.142	260.48	260.48	
1591759445	1702040505068	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	27.0452	7.35384	4.0704	8	208.98	41.6	8.4273			MEVLÜT KADİR YILDIRIM
1591759506	1702040722813	4	30	240	0.8660	0	0.8660	2	0.9659	0.7071	0.2588	19.052	0	3.464	8	147.219	0	7.171	147.394	147.394	
1591759515	1602040277997	4	15	120	0.8660	0	-0.8660	4	0.9916	0.9240	0.7934	22.516	0	-3.464	8	178.615	0	-22	180	180	
1591759553	1702040826673	4	30	270	0.7071	0.7071	0.7071	2	0.9659	0.7071	0.2588	25.4556	9.05088	4.2426	8	196.7005123	51.19901798	8.78387904	203.4443106	203.4443106	
1591759566	1702510774950	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	28.977	7.91	1,49	8	223.9	44.7	3.08	228.33	387.84	
1591759584	1702510095176	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	21.25	7.92	1.553	8	164.2	44.80	3.215	170.21	170.21	
1591759619	1602510362130	4	30	150	0.966	0.707	0.258	2	0.966	0.707	0.258	36.708	7.9184	2.064	8	283.6	44.8	4.26	287.1	287.1	
1591759644	1602510159613	10	30																		
1591759916	1702040749586	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	29	9.051	1.035	8	224.1	51.2	2.14	229.8	229.8	
1591759928	1602510556818	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1591760219	1702040246492	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	27,0452	6,22248	2,0704	8	208,9837	35,1993	5,5984	211,9958	211,9958	
1591760228	1702040291911	4	30	210	0.9659	0.7071	0.2588	2	0.9777	0.7071	0.2587	30.89	10.74	1.03	8	241.43	60.75	2.13	248.96	248.96	
1591760241	1702040525355	4	30	150	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	115.9	45.25	12.42	8	895.6	256	25.7	932	932	
1591760252	1702040703932	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	21,24	7,35	1,04	8	164,13	41,58	2,15	169,35	169,35	
1591760385	1702510269032	4	30	210	0.965	0.707	0.258	2	0.965	0.707	0.258	36.67	10.18	1.032	8	283.09	57.57	2.13	288.89		
1591760392	1702510602911	4	30	210	0.965	0.707	0.258	2	0.965	0.707	0.258	23.16	9.61	2.06	8	178.7	54.3	4.26	186		
1591760409	160251021-9516																				1.soru için sadece çizimi yetiştirebildim kalan kısmına sürem yetmediği için değerler boş haldedir.
1591760491	1702510574155	4	30	210	0.9659	0.7071	0.2588	2	0.9656	0.7071	0.2588	23.1816	7.91952	1.0352	8	179.073	44.799	2.14327	184.60	184.60	Stator üçgen bağlı olduğu için son iki veri aynıdır.  (ONDALIK OLARAK NOKTA ISTENİLDİĞİ İÇİN TEKRAR GİRİLDİ.)
1591760501	1702040414346	7	30	210	0,966	0,707	0,258	2	-0,258	0,707	-0,967	32,844	6,759	1,548	8	-67,79	38,229	-11,975			
1591760544	1702510529091											211,037	226,587	166,608		211,037	226,587	166,608			
1591760673	1702040505068	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	27.0452	7.35384	4.0704	8	208.98	41.6	8.4273			
1591760922	4595	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	25.1134	7.91952	1.5528	8	194.0562645	44.79914074	3.21491712	199.1861755	198.0828933	
1591761135	1702040753210	4	25,71	5	0,900	-0,22	-0,624	2	0,905	0,734	0,418	1,2	0,7199	0,20	8	2,172	1,055	0,167	2,33	5	
1591761277	1702510325670	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	27,045	8,485	1,553	8	208,98	47,998	3,215	214,45		
1591761327	1702040468211	4	30	210	0.965	0.707	0.258	2	0.9659	0.7071	0.2588	21.2498	6.79	1.55	8	164.20	38.40	3.20	168.66	292	
1591761338	1702040402072	4	30	210	1.6	0.7	0.3	3	32V	14V	6V				12						
1591761340	1702510128561	4	30	7	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588										
1591761359	1602041016503	4	30	210	0.966	0.71	0.259	2	0.966	0.71	0.259	28.98	13.91	103.6	8	223.96	79.01	214.66	320.12	320.12	
1591761376	1702510015202	4	30	210	0.965	0.707	0.258	2													
1591761380	1702040306465	2	15	105	0.793	0.383	0.991	2	1.916	1.306	0.4107	25.376	4.9024	3.964	8	185.95	51.22	13.02	6.11	321.1	
1591761411	1602040434992	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	23.18	6.79	1.55	10	179.1	38.4	3.2	183	183	
1591761472	1702510354108	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	23,1816	9,61	1,5528	8	179,13	54,36	3,21	187,22	187,22	
1591761683	150251077	2	15	105	0.6427	0.866	-0.342	2													
1591761801	1602510454968	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	28,98	9,05	2,07	8	224	51,2	4,3	229,8	388	
1591761851	1602510646769	4	30	7	0.9859	0.7071	0.2588	2	0.9659	0.7071	0.2588	34.772	8.485	1.553	8	268.7	47.9	3.215	272.972		
1591761859	1702040155291	4	30	210	0.965	0.707	0.258	2	0.967	0.709	0.259	34.74	8.48	1.032	8	268.7	48.0	2.138	273	273	Üçgen bağlı olduğu için fazlar arası gerilim ile etkn gerilim birbirine eşittir.
1591761870	1702040099882	2	15	105		0.38	1						7.6	20							
1591761934	1702040173051	4	30	210	0,9659258263	0,7071067812	0,2588190451	2	0,9659258263	0,7071067812	0,2588190451	29,36414512	8,598418459	0,8282209443	8	226,9086891	48,64	1,714874831	232,070	232,070	
1591761946	1702510349396	4	30	7	0.9659	0.7071	0.258		0.9659	0.7071	0.2588	25.1134	7.91952	1.5528	8	194.0562645	44.7991	3.2149	199.186	198.0828	
1591762128	1702040049116	4	30	210	0.965	0.707	0.258	2	0.9659	0.7071	0.2588	27.0452	9.05088	1.5528	8	208.98	51.19	3.214	215.085	372.664	
1591762341	1702040541236	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	30,9	9,6165	1,501	8	238,77	54,39	3,107	244,83	244,83	
1591762522	1702040541236	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	30,9	9,6165	1,501	8	238,77	54,39	3,107	244,83	244,83	
1591762524	1602510113503	180	60	-60	0.79			105								2100					
1591762648	1702040541236	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	30.9	9.6165	1.501	8	238.77	54.39	3.107	244.83	244.83	
1591762834	1602510925497	4	30	210	0,96	0,94	0,52	2	0,9659	0,7071	0,252	25,11	9,61	1,5	8	193	54,3	3	200,5	289,17	
1591763161	1602040468886	2	30	210	0.9705	0.7451	0.3466	5	0.9659	0.7071	0.2588	21.351	10.133	2.0796	3	165.769164	60.4007864	5.76631488	176.5241	287.2780	
1591763296	1702510354108	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	23.1816	9.61	1.5528	8	179.13	54.36	3.21	187.22	187.22	
1591763576	1702040139664	4	30									155.50	199.59	166.6							
1591763790	1702040444524	4	30	210	0,9659	-0,7071	0,2588	2													Devamını süre yetmediği için yapamadım hocam.
1591764206	1702510488951	4	30	7	0.9659	-0.7071	0.2588	2	0.9659	0.7071	0.2588	25.11	-8.48	20.22	8	194.02	-47.96	41.86	204.19	343.78	
1591764448	1702040601725																				
1591764595	1602040116445	2	15	105	0.793335	0.38268	-0.99144	2	0.99144583	0.923879531	0.79332	30.147	5.817	-7.9315	4	119.55576	18.4589697	-25.16888	123.561	123.561	
1591764821	1702510331567	4	30	210	0.9659	0.7071	0.2588	2	0.9803	0.7092	0.2590	21.24	7.35	1.55	8	166.57	41.70	3.21	171.73	171.73	Stator üçgen bağlı olduğundan tüm harmoniklerin bileşkesi rms fazlararası gerilim de aynıdır.
1591764878	1702510106815	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	21.25	9.17	1.15	8	164.203	51.872	2.380	172.217	172.217	
1591764895	1702510467486	4	30	7	0.966	0.707	0.259	2	0.967	0.707	0.259	32.844	9.6152	1.554	8	254.081	54.384	3.22	260	260	
1591765067	1702510766139	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588										İa=İb i/2 , İa=İb-i , İc=i İc=10i
1591765282	1602040183923	4	30	210	0.9659	0.7071	0.2588	2	0.96	0.86	0.70	27.05	6.78	1.55	8	207.744	46.64	8.68	213.09	360.13	
1591765416	1602040955445	4	30	210	0,9659	0,7071	0,2588	2	0,9659	0,7071	0,2588	36,70	8,49	2,07	8	283,59	48,03	4,29	287,67	287,67	
1591766074	1502511059041	4	30	7	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.25	36.7	6.22	1.55		283.59	35.68	3.21	285.84	285.84	Virgülden sonraki rakamları yuvarlamamızı söyleyen maili geç aldım. Erms/iletken değerlerini virgülden sonra 4 basamak olarak aldım
1591766144	1502511059041	4	30	210	0.9659	0.7071	0.2588	2													
1591766257	1502511059041	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.25	36.7	6.22	1.55	8	283.59	35.68	3.21	285.84	285.84	Virgülden sonraki rakamları yuvarlamamızı söyleyen maili geç aldım. Erms/iletken değerlerini virgülden sonra 4 basamak olarak aldım(formu 3. kez dolduruşum bunu dikkate alın)
1591766357	1702040161155	4	30	120	0.965	0.5	0.2588	2	0.9659	0.7071	0.2588	30.9088	10.182	2.0704	8						
1591767188	1502511066776	4	30	210	0.966	0.707	0.259	2													
1591767505	1502511059041	4	30	210	0.9659	0.7071	0.2588	2	0.9659	0.7071	0.2588	36.7	6.22	1.55	8	283.59	35.68	3.21	285.84	285.84	Erms/iletken değerlerini virgülden sonra 4 basamak aldım. Yuvarlayarak alma mailiniz o zaman ulaşmamıştı. Cevaplarımdan eminim. Eğer düşük gelirse kağıdımı kontrol edin lütfen.
1591767743	1602510661486	4	30	210	0,9659	0,7071	0,2588	2	0,608	0,366	0,130	20,672	4,684	1,04	8	100,54	13,714	1,081	21,221	35,850	
1591768388	1502040427433	2	8	56	0.4694	0.9945	0.6427	4	0.9878	0.8935	0.7198	15.0208	11.1384	3.8562	2.6666	39.5658	26.5384	7.4016	48.2133	48.2133	
1591768511	1502510196589	4	30	210	0.9659	0.7071	0.2588	2	0.966	0.7071	0.2588	25.1	9.05	2.07	8	193.97	51.2	4.18	200	200	
1591771629	1702040753210	4	25,71	5	0.900	-0,22	-0,624	2	0.905	0.734	0.418	1,2	0.7199	0.20	8	2.172	1.055	0.167	2.41	2.17	
